price,5G_or_not,num_cores,processor_speed,battery_capacity,fast_charging_available,ram_capacity,internal_memory,screen_size,refresh_rate,num_rear_cameras,primary_camera_rear,primary_camera_front,extended_memory_available,resolution_height,resolution_width,processor_brand_dimensity,processor_brand_exynos,processor_brand_google,processor_brand_helio,processor_brand_kirin,processor_brand_snapdragon,processor_brand_tiger,os_android,os_other
0.11124887690925425,1.0,0.0,0.4285714285714284,0.8620689655172411,1.0,1.0,1.0,0.8333333333333321,0.0,1.0,0.0,0.7333333333333334,1.0,0.6666666666666679,0.0,1,0,0,0,0,0,0,1,0
0.11141060197663974,0.0,0.0,0.2857142857142858,0.8620689655172411,1.0,0.0,0.0,0.16666666666666607,0.2857142857142857,0.0,0.125,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,1,0,0,0,1,0
0.5692902066486972,1.0,0.0,0.714285714285714,0.5293103448275862,1.0,1.0,1.0,0.16666666666666607,0.2857142857142857,0.0,0.125,0.2,0.0,0.3333333333333339,0.0,0,0,1,0,0,0,0,1,0
0.7960646900269541,1.0,0.0,0.75,0.306034482758621,1.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.125,0.39999999999999997,0.0,0.3333333333333339,0.0,0,0,1,0,0,0,0,1,0
0.2909433962264151,1.0,0.0,0.1428571428571428,0.2586206896551726,1.0,1.0,1.0,0.6166666666666654,0.5714285714285715,0.5,1.0,0.7333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
0.14734950584007186,0.0,0.0,0.4285714285714284,0.0,1.0,0.5,1.0,0.6666666666666661,0.2857142857142857,1.0,1.0,0.7333333333333334,0.0,0.2666666666666675,0.0,0,0,0,0,0,1,0,1,0
0.14734950584007186,1.0,0.0,0.2857142857142858,0.6896551724137936,1.0,1.0,1.0,0.8499999999999979,0.0,0.5,0.0,0.7333333333333334,0.0,0.2666666666666675,0.0,0,0,0,0,0,1,0,1,0
0.23703504043126686,0.0,0.0,0.2857142857142858,0.1724137931034484,1.0,1.0,1.0,0.16666666666666607,0.0,1.0,0.0,0.7333333333333334,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0
0.25500449236298295,0.0,0.0,0.4285714285714284,0.8620689655172411,1.0,1.0,1.0,0.6666666666666661,0.2857142857142857,1.0,0.125,0.2,1.0,0.2666666666666675,0.0,0,0,0,0,0,1,0,0,1
0.01601078167115902,0.0,0.0,0.1428571428571428,0.8620689655172411,0.0,0.0,0.0,0.7999999999999989,0.2857142857142857,0.5,0.125,0.2,1.0,0.7777777777777786,0.0,0,0,0,1,0,0,0,1,0
0.16531895777178798,1.0,0.0,0.4285714285714284,0.8620689655172411,1.0,0.0,0.0,0.4999999999999982,0.5714285714285715,0.0,0.125,0.2,1.0,0.3777777777777782,0.0,1,0,0,0,0,0,0,1,0
0.2012578616352201,1.0,0.0,0.4285714285714284,0.8620689655172411,1.0,0.5,1.0,0.4999999999999982,0.5714285714285715,0.0,0.125,0.2,1.0,0.3777777777777782,0.0,1,0,0,0,0,0,0,1,0
0.07547169811320756,0.0,0.0,0.17857142857142838,0.8620689655172411,1.0,1.0,1.0,0.7999999999999989,0.0,0.0,0.125,0.2,1.0,0.6666666666666679,0.0,0,0,0,1,0,0,0,1,0
0.07187780772686433,0.0,0.0,0.1428571428571428,0.8620689655172411,1.0,0.5,1.0,0.6666666666666661,0.0,0.5,0.125,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,1,0,0,0,1,0
0.14734950584007186,0.0,0.0,0.17857142857142838,0.8620689655172411,1.0,1.0,1.0,0.6666666666666661,0.0,0.5,0.125,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,1,0,0,0,1,0
0.1293800539083558,1.0,0.0,0.4285714285714284,0.8620689655172411,1.0,0.5,0.0,0.6666666666666661,0.0,0.5,0.125,0.7333333333333334,1.0,0.3333333333333339,0.0,1,0,0,0,0,0,0,1,0
0.021563342318059314,0.0,0.0,0.1428571428571428,0.8620689655172411,1.0,0.0,0.0,0.6666666666666661,0.0,0.5,0.125,0.2,1.0,0.3333333333333339,0.0,0,0,0,1,0,0,0,1,0
0.2909433962264151,1.0,0.0,1.0,0.3448275862068968,1.0,1.0,1.0,0.5333333333333332,0.5714285714285715,0.5,0.0,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.5604851752021563,1.0,0.0,0.7428571428571424,0.0,1.0,1.0,1.0,0.5333333333333332,0.5714285714285715,0.5,0.0,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.4706379155435759,1.0,0.0,0.7857142857142856,0.3017241379310347,1.0,1.0,1.0,0.4333333333333318,0.5714285714285715,0.5,0.0,0.7333333333333334,0.0,0.20000000000000107,0.0,0,0,0,0,0,1,0,1,0
0.39876010781671156,1.0,0.0,0.7428571428571424,0.431034482758621,1.0,1.0,1.0,0.5333333333333332,0.5714285714285715,0.5,0.0,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.704240790655885,1.0,0.0,1.0,0.6034482758620694,1.0,1.0,1.0,0.7999999999999989,0.5714285714285715,0.5,0.125,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.36298292902066487,1.0,0.0,1.0,0.6034482758620694,1.0,1.0,1.0,0.5333333333333332,0.5714285714285715,0.5,1.0,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.25500449236298295,1.0,0.0,1.0,0.6034482758620694,1.0,1.0,1.0,0.5333333333333332,0.5714285714285715,0.5,1.0,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.38095238095238093,1.0,0.0,0.9285714285714284,0.8620689655172411,1.0,1.0,1.0,0.7999999999999989,0.5714285714285715,0.5,1.0,0.7333333333333334,0.0,0.3333333333333339,0.0,1,0,0,0,0,0,0,1,0
0.2909433962264151,1.0,0.0,0.9285714285714284,0.8620689655172411,1.0,1.0,1.0,0.7999999999999989,0.5714285714285715,0.5,1.0,0.7333333333333334,0.0,0.3333333333333339,0.0,1,0,0,0,0,0,0,1,0
0.1022461814914645,0.0,0.0,0.4285714285714284,0.8620689655172411,1.0,0.0,1.0,0.2333333333333325,0.5714285714285715,0.5,0.125,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.1293800539083558,0.0,0.0,0.4285714285714284,0.8620689655172411,1.0,0.5,1.0,0.2333333333333325,0.5714285714285715,0.5,0.125,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.12039532794249777,1.0,0.0,0.2857142857142858,0.8620689655172411,1.0,0.0,1.0,0.4666666666666668,0.5714285714285715,0.5,0.125,0.7333333333333334,1.0,0.3777777777777782,0.0,0,0,0,0,0,1,0,1,0
0.1462893081761006,1.0,0.0,0.2857142857142858,0.8620689655172411,1.0,0.5,1.0,0.4666666666666668,0.5714285714285715,0.5,0.125,0.7333333333333334,1.0,0.3777777777777782,0.0,0,0,0,0,0,1,0,1,0
0.1742857142857143,1.0,0.0,0.2857142857142858,0.8620689655172411,1.0,1.0,1.0,0.4666666666666668,0.5714285714285715,0.5,0.125,0.7333333333333334,1.0,0.3777777777777782,0.0,0,0,0,0,0,1,0,1,0
0.12039532794249777,1.0,0.0,0.1428571428571428,0.8620689655172411,1.0,0.5,1.0,0.4666666666666668,0.5714285714285715,0.0,0.125,0.2,1.0,0.3777777777777782,0.0,0,0,0,0,0,1,0,1,0
0.09326145552560647,1.0,0.0,0.1428571428571428,0.8620689655172411,1.0,0.0,0.0,0.4666666666666668,0.5714285714285715,0.0,0.125,0.2,1.0,0.3777777777777782,0.0,0,0,0,0,0,1,0,1,0
0.2334052111410602,1.0,0.0,0.4285714285714284,0.6034482758620694,1.0,0.5,1.0,0.2333333333333325,0.2857142857142857,0.5,1.0,0.7333333333333334,0.0,0.35555555555555607,0.0,0,0,0,0,0,1,0,1,0
0.26235399820305483,1.0,0.0,0.4285714285714284,0.6034482758620694,1.0,1.0,1.0,0.2333333333333325,0.2857142857142857,0.5,1.0,0.7333333333333334,0.0,0.35555555555555607,0.0,0,0,0,0,0,1,0,1,0
0.16531895777178798,1.0,0.0,0.2857142857142858,0.1724137931034484,1.0,1.0,1.0,0.6166666666666654,0.5714285714285715,0.5,0.125,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.2911051212938005,1.0,0.0,0.3999999999999999,0.8620689655172411,1.0,0.5,1.0,0.5333333333333332,0.7999999999999999,0.5,0.125,0.7333333333333334,1.0,0.40000000000000036,0.0,0,0,0,0,0,1,0,1,0
0.11141060197663974,1.0,0.0,0.2857142857142858,0.8620689655172411,1.0,0.0,1.0,0.4666666666666668,0.5714285714285715,0.5,0.125,0.7333333333333334,1.0,0.40000000000000036,0.0,0,0,0,0,0,1,0,1,0
0.1651572327044025,1.0,0.0,0.4285714285714284,0.8620689655172411,1.0,1.0,1.0,0.7999999999999989,0.2857142857142857,1.0,1.0,0.7333333333333334,1.0,0.6666666666666679,0.0,1,0,0,0,0,0,0,1,0
0.8301886792452831,1.0,0.0,0.4285714285714284,0.2586206896551726,1.0,0.5,1.0,0.8333333333333321,0.0,0.5,0.0,0.7333333333333334,1.0,0.6666666666666679,0.0,0,0,0,0,0,1,0,1,0
0.2460197663971249,1.0,0.0,1.0,0.8620689655172411,1.0,0.5,1.0,0.6666666666666661,0.2857142857142857,1.0,1.0,0.7333333333333334,1.0,1.0,0.0,0,0,0,0,0,1,0,1,0
0.4706379155435759,1.0,0.0,0.8571428571428568,0.8620689655172411,1.0,1.0,1.0,0.6166666666666654,0.5714285714285715,0.5,1.0,0.7333333333333334,0.0,0.6666666666666679,0.0,0,0,0,0,0,1,0,1,0
0.20109613656783468,1.0,0.0,0.2857142857142858,0.8620689655172411,1.0,0.5,1.0,0.6166666666666654,0.0,0.5,0.0,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.021563342318059314,0.0,0.0,0.1428571428571428,0.8620689655172411,1.0,0.0,0.0,0.28333333333333144,0.0,0.5,0.125,0.5333333333333334,1.0,0.3333333333333339,0.0,0,0,0,1,0,0,0,1,0
0.05750224618149147,0.0,0.0,0.1428571428571428,0.8620689655172411,1.0,0.5,1.0,0.28333333333333144,0.0,0.5,0.125,0.5333333333333334,1.0,0.3333333333333339,0.0,0,0,0,1,0,0,0,1,0
0.030548068283917346,0.0,0.0,0.4285714285714284,0.8620689655172411,1.0,0.0,0.0,0.4166666666666661,0.2857142857142857,0.5,0.125,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.03953279424977538,0.0,0.0,0.4285714285714284,0.8620689655172411,1.0,0.0,0.0,0.28333333333333144,0.0,0.5,0.125,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.07547169811320756,1.0,0.0,0.2857142857142858,0.8620689655172411,0.0,0.0,0.0,0.8333333333333321,0.5714285714285715,0.5,0.125,0.5333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.13836477987421383,1.0,0.0,0.2857142857142858,0.8620689655172411,1.0,1.0,1.0,0.4166666666666661,0.5714285714285715,0.5,0.125,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.11141060197663974,1.0,0.0,0.2857142857142858,0.8620689655172411,1.0,0.5,1.0,0.4166666666666661,0.5714285714285715,0.5,0.125,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.14734950584007186,1.0,0.0,0.2857142857142858,0.8620689655172411,1.0,0.5,1.0,0.16666666666666607,0.0,0.5,0.125,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.2102425876010782,1.0,0.0,0.2857142857142858,0.8620689655172411,1.0,1.0,1.0,0.4999999999999982,0.5714285714285715,0.5,0.125,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.18328840970350405,1.0,0.0,0.2857142857142858,0.8620689655172411,1.0,0.5,1.0,0.4999999999999982,0.5714285714285715,0.5,0.125,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.19227313566936208,0.0,0.0,0.2857142857142858,0.8620689655172411,1.0,0.5,1.0,0.33333333333333215,0.0,1.0,1.0,0.7333333333333334,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0
0.3539802336028751,1.0,0.0,0.2857142857142858,0.431034482758621,1.0,0.5,1.0,0.4666666666666668,0.5714285714285715,0.5,0.125,0.2,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.1651572327044025,1.0,0.0,0.1428571428571428,0.40517241379310365,1.0,0.5,1.0,0.6166666666666654,0.0,1.0,0.0,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.5964240790655885,1.0,0.0,0.2857142857142858,0.1724137931034484,1.0,0.5,1.0,0.216666666666665,0.2857142857142857,0.0,0.125,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.32255166217430364,1.0,0.0,0.5,0.431034482758621,1.0,1.0,1.0,0.4166666666666661,0.5714285714285715,0.0,0.125,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.2909433962264151,1.0,0.0,0.5,0.8620689655172411,1.0,0.5,1.0,0.4166666666666661,0.5714285714285715,0.0,0.125,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.6504941599281222,1.0,0.0,0.7857142857142856,0.9051724137931032,1.0,1.0,1.0,0.8333333333333321,1.0,0.5,1.0,0.2,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.7401796945193172,1.0,0.0,0.8571428571428568,0.8620689655172411,1.0,1.0,1.0,0.6166666666666654,0.7999999999999999,0.5,1.0,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.47079964061096136,1.0,0.0,1.0,0.8620689655172411,1.0,1.0,1.0,0.6166666666666654,0.7999999999999999,0.5,1.0,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.43486073674752923,1.0,0.0,0.75,0.8620689655172411,1.0,1.0,1.0,0.6666666666666661,0.5714285714285715,0.5,0.125,0.7333333333333334,0.0,0.40000000000000036,0.0,1,0,0,0,0,0,0,1,0
0.4778077268643306,1.0,0.0,0.75,0.8620689655172411,1.0,1.0,1.0,0.6666666666666661,0.5714285714285715,0.5,0.125,0.7333333333333334,0.0,0.40000000000000036,0.0,1,0,0,0,0,0,0,1,0
0.6504941599281222,1.0,0.0,1.0,0.6896551724137936,1.0,1.0,1.0,0.6666666666666661,0.5714285714285715,0.5,0.125,0.7333333333333334,0.0,0.40000000000000036,0.0,0,0,0,0,0,1,0,1,0
0.5606469002695418,1.0,0.0,1.0,0.8620689655172411,1.0,1.0,1.0,0.6666666666666661,0.5714285714285715,0.5,0.125,0.7333333333333334,0.0,0.40000000000000036,0.0,0,0,0,0,0,1,0,1,0
0.61455525606469,1.0,0.0,0.7428571428571424,0.431034482758621,1.0,1.0,1.0,0.5333333333333332,0.5714285714285715,0.5,0.125,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.47079964061096136,1.0,0.0,1.0,0.8620689655172411,1.0,1.0,1.0,0.6666666666666661,0.5714285714285715,0.5,0.125,0.7333333333333334,0.0,0.40000000000000036,0.0,0,0,0,0,0,1,0,1,0
0.36282120395327944,1.0,0.0,0.75,0.431034482758621,1.0,1.0,1.0,0.6666666666666661,0.5714285714285715,0.5,0.125,0.7333333333333334,0.0,0.40000000000000036,0.0,1,0,0,0,0,0,0,1,0
0.25500449236298295,1.0,0.0,0.75,0.8620689655172411,1.0,1.0,1.0,0.4833333333333325,0.5714285714285715,0.5,1.0,0.7333333333333334,0.0,0.40000000000000036,0.0,1,0,0,0,0,0,0,1,0
0.2551662174303684,1.0,0.0,0.2857142857142858,0.8620689655172411,1.0,1.0,1.0,0.4833333333333325,0.5714285714285715,0.5,1.0,0.7333333333333334,1.0,0.40000000000000036,0.0,0,0,0,0,0,1,0,1,0
0.20107816711590296,1.0,0.0,0.2857142857142858,0.8620689655172411,1.0,0.5,1.0,0.4833333333333325,0.5714285714285715,0.5,1.0,0.7333333333333334,1.0,0.40000000000000036,0.0,0,0,0,0,0,1,0,1,0
0.23712488769092546,1.0,0.0,0.2857142857142858,0.8620689655172411,1.0,1.0,1.0,0.4833333333333325,0.5714285714285715,0.5,1.0,0.7333333333333334,1.0,0.40000000000000036,0.0,0,0,0,0,0,1,0,1,0
0.18328840970350405,1.0,0.0,0.2857142857142858,0.8620689655172411,1.0,0.5,1.0,0.4833333333333325,0.5714285714285715,0.5,0.125,0.7333333333333334,1.0,0.40000000000000036,0.0,0,0,0,0,0,1,0,1,0
0.2012578616352201,0.0,0.0,0.1428571428571428,0.2586206896551726,1.0,1.0,1.0,0.4166666666666661,0.2857142857142857,0.5,0.0,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.30181491464510335,1.0,0.0,0.1428571428571428,0.2586206896551726,1.0,0.5,1.0,0.31666666666666643,0.2857142857142857,1.0,1.0,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.2190655884995508,1.0,0.0,0.2857142857142858,0.431034482758621,1.0,0.5,1.0,0.216666666666665,0.0,0.5,1.0,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.2012578616352201,0.0,0.0,0.1428571428571428,0.431034482758621,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.2911051212938005,0.0,0.0,0.4285714285714284,0.2586206896551726,1.0,1.0,1.0,0.4166666666666661,0.2857142857142857,0.5,1.0,0.7333333333333334,0.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.12023360287511234,1.0,0.0,0.1428571428571428,0.8620689655172411,1.0,0.5,1.0,0.33333333333333215,0.2857142857142857,0.5,0.0,0.2,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.16531895777178798,0.0,0.0,0.4285714285714284,0.8620689655172411,1.0,1.0,1.0,0.4833333333333325,0.2857142857142857,0.0,0.125,0.7333333333333334,1.0,0.40000000000000036,0.0,0,0,0,0,0,1,0,1,0
0.18312668463611861,0.0,0.0,0.2857142857142858,0.012931034482758896,1.0,1.0,1.0,0.216666666666665,0.0,1.0,0.0,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,1,0,0,0,1,0
0.11124887690925425,0.0,0.0,0.1428571428571428,0.8620689655172411,1.0,0.5,1.0,0.16666666666666607,0.0,0.5,0.0,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.16522911051212938,0.0,0.0,0.2857142857142858,0.2672413793103452,1.0,1.0,1.0,0.216666666666665,0.0,1.0,0.0,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,1,0,0,0,1,0
0.20109613656783468,1.0,0.0,0.4285714285714284,0.2672413793103452,1.0,1.0,1.0,0.216666666666665,0.0,1.0,0.0,0.7333333333333334,1.0,0.3333333333333339,0.0,1,0,0,0,0,0,0,1,0
0.12918238993710693,0.0,0.0,0.1428571428571428,0.8620689655172411,1.0,0.5,1.0,0.216666666666665,0.0,0.5,0.0,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.30853548966756517,1.0,0.0,0.2857142857142858,0.431034482758621,1.0,1.0,1.0,0.216666666666665,0.0,0.5,1.0,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.30720575022461816,1.0,0.0,0.2857142857142858,0.431034482758621,1.0,1.0,1.0,0.216666666666665,0.0,0.5,1.0,0.7333333333333334,1.0,0.3333333333333339,0.0,0,0,0,0,0,1,0,1,0
0.3448517520215634,1.0,0.0,0.3999999999999999,0.431034482758621,1.0,1.0,1.0,0.216666666666665,0.2857142857142857,1.0,0.125,0.7333333333333334,1.0,0.6666666666666679,0.0,0,0,0,0,0,1,0,1,0
0.08429469901168016,0.0,0.0,0.4285714285714284,0.8620689655172411,1.0,0.5,1.0,0.4833333333333325,0.2857142857142857,0.5,0.125,0.7333333333333334,1.0,0.40000000000000036,0.0,0,0,0,0,0,1,0,1,0
